Flow ID,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Total,Packet Count,Current Packet Length,Flow IAT Min,Flow IAT Max,Flow IAT Mean,Flow Duration,Label
10.0.2.16 149.154.175.53 56268 443 6,40,595,251.0,2008,8,595,211000.0,32308000.000000004,12130571.428571433,84914000.00000001,Telegram
149.154.175.53 10.0.2.16 443 56268 6,40,1480,452.875,3623,8,40,167000.0,30861000.0,12152999.999999998,85071000.0,Telegram
10.0.2.16 149.154.167.151 52538 443 6,40,289,71.125,569,8,40,127000.0,154765000.0,22314142.85714286,156199000.0,Telegram
149.154.167.151 10.0.2.16 443 52538 6,40,1480,1300.0,10400,8,1480,120000.0,154323000.0,22254571.428571425,155781999.99999997,Telegram
149.154.175.53 10.0.2.16 443 34854 6,40,113,76.5,612,8,40,1246000.0,19832403000.0,7589803142.857142,53128622000.0,Telegram
10.0.2.16 149.154.175.53 34854 443 6,40,321,169.625,1357,8,161,711000.0,30996172000.0,12017348428.571428,84121439000.00002,Telegram
10.0.2.16 149.154.175.53 43710 443 6,40,337,138.5,1108,8,209,233000.0,110653000.0,20880428.57142858,146163000.00000003,Telegram
149.154.175.53 10.0.2.16 443 43710 6,40,1480,574.125,4593,8,116,120000.0,110232000.0,20673142.85714286,144712000.0,Telegram
149.154.175.53 10.0.2.16 443 54758 6,40,1091,193.625,1549,8,40,798000.0,6039842000.0,1481517142.857143,10370620000.0,Telegram
10.0.2.16 149.154.175.53 54758 443 6,40,547,211.875,1695,8,273,516000.0,6039038000.0,1481343142.8571427,10369402000.0,Telegram
10.0.2.16 149.154.167.151 44378 443 6,40,337,106.25,850,8,40,83000.0,167837000.0,24212714.285714287,169489000.00000003,Telegram
149.154.167.151 10.0.2.16 443 44378 6,40,1480,1020.0,8160,8,1480,27000.0,167468000.0,24149285.71428572,169045000.00000003,Telegram
149.154.175.53 10.0.2.16 443 43718 6,40,113,76.5,612,8,40,1271000.0,38241449000.0,8067000857.142858,56469006000.00001,Telegram
10.0.2.16 149.154.175.53 43718 443 6,40,369,199.625,1597,8,257,811000.0,38241881000.0,11616743428.571428,81317204000.0,Telegram
10.0.2.16 149.154.175.53 32788 443 6,40,1133,313.375,2507,8,193,961000.0,1002546000.0,284471714.28571427,1991302000.0,Telegram
149.154.175.53 10.0.2.16 443 32788 6,40,1480,391.75,3134,8,129,157000.0,822003000.0,128801285.7142857,901609000.0,Telegram
10.0.2.16 149.154.175.53 53484 443 6,40,353,177.625,1421,8,40,548000.0,6040358000.0,1284658428.5714283,8992609000.0,Telegram
149.154.175.53 10.0.2.16 443 53484 6,40,209,83.375,667,8,209,820000.0,6040154000.0,1284537571.4285712,8991762999.999998,Telegram
10.0.2.16 149.154.167.151 56718 443 6,40,449,134.25,1074,8,385,33000.0,183467000.0,26726000.0,187082000.0,Telegram
149.154.167.151 10.0.2.16 443 56718 6,40,1480,1300.0,10400,8,1480,26000.0,182896000.0,27122142.85714285,189855000.0,Telegram
149.154.167.151 10.0.2.16 443 38970 6,209,1480,1271.125,10169,8,1480,87000.0,61219000.0,8979285.714285716,62855000.00000001,Telegram
10.0.2.16 149.154.167.151 38970 443 6,40,40,40.0,320,8,40,165000.0,61246000.0,8990857.142857144,62936000.00000001,Telegram
10.0.2.16 149.154.167.151 45136 443 6,40,337,77.125,617,8,40,78000.0,203149000.0,29226571.42857143,204586000.0,Telegram
149.154.167.151 10.0.2.16 443 45136 6,40,1480,1300.0,10400,8,1480,73000.0,202736000.0,29172857.14285714,204210000.0,Telegram
149.154.175.53 10.0.2.16 443 56128 6,40,1480,259.75,2078,8,129,75000.0,800058000.0,125998285.7142857,881988000.0,Telegram
10.0.2.16 149.154.175.53 56128 443 6,40,628,323.375,2587,8,353,1534000.0,799600000.0,217848714.28571427,1524940999.9999998,Telegram
149.154.175.53 10.0.2.16 443 40384 6,40,218,98.75,790,8,113,1069000.0,37625916000.0,11372626571.42857,79608386000.0,Telegram
10.0.2.16 149.154.175.53 40384 443 6,40,337,160.5,1284,8,209,657000.0,37625993000.0,11372687142.857143,79608810000.0,Telegram
149.154.167.151 10.0.2.16 443 44870 6,1120,1480,1435.0,11480,8,1120,88000.0,316000.0,167714.285714286,1174000.0,Telegram
10.0.2.16 149.154.167.151 44870 443 6,40,40,40.0,320,8,40,102000.0,252000.0,161714.285714286,1132000.0,Telegram
10.0.2.16 149.154.175.53 47776 443 6,40,506,196.75,1574,8,40,282000.0,27915000.0,13424142.857142858,93969000.0,Telegram
149.154.175.53 10.0.2.16 443 47776 6,40,1480,543.5,4348,8,1480,360000.0,27139000.0,13189142.857142856,92324000.0,Telegram
149.154.175.53 10.0.2.16 443 59228 6,40,113,76.5,612,8,40,1244000.0,26622470000.0,6378207857.142857,44647455000.0,Telegram
10.0.2.16 149.154.175.53 59228 443 6,40,353,184.75,1478,8,193,730000.0,40973143000.0,13756921857.142857,96298453000.0,Telegram
10.0.2.16 149.154.175.53 34606 443 6,40,490,309.0,2472,8,305,969000.0,224041000.0,76582857.14285713,536079999.9999999,Telegram
149.154.175.53 10.0.2.16 443 34606 6,40,145,53.125,425,8,40,3257000.0,224393000.0,76767999.99999999,537376000.0,Telegram
10.0.2.16 149.154.167.151 57414 443 6,40,481,95.125,761,8,40,11000.0,126536000.0,18173857.14285715,127217000.00000004,Telegram
149.154.167.151 10.0.2.16 443 57414 6,40,1480,1300.0,10400,8,1480,31000.0,121881000.0,17594428.571428575,123161000.0,Telegram
10.0.2.16 149.154.175.53 43634 443 6,40,941,271.125,2169,8,941,234000.0,757027000.0,128986571.42857142,902906000.0,Telegram
149.154.175.53 10.0.2.16 443 43634 6,40,1480,564.125,4513,8,40,94000.0,107303000.0,20629428.57142857,144406000.0,Telegram
10.0.2.16 149.154.167.151 47812 443 6,40,618,112.25,898,8,40,116000.0,110193000.0,19739285.71428572,138175000.00000003,Telegram
149.154.167.151 10.0.2.16 443 47812 6,40,1480,982.625,7861,8,212,74000.0,108934000.0,19560714.285714284,136924999.99999997,Telegram
10.0.2.16 149.154.175.53 38592 443 6,40,538,119.375,955,8,40,197000.0,215240000.0,47942142.85714286,335595000.0,Telegram
149.154.175.53 10.0.2.16 443 38592 6,40,1480,995.0,7960,8,1480,85000.0,214657000.0,47728142.85714285,334097000.0,Telegram
10.0.2.16 149.154.167.151 59034 443 6,40,401,114.25,914,8,401,97000.0,186527000.0,26805428.57142857,187638000.00000003,Telegram
149.154.167.151 10.0.2.16 443 59034 6,40,1480,1300.0,10400,8,1480,105000.0,186199000.0,26789571.42857143,187527000.0,Telegram
149.154.175.53 10.0.2.16 443 44332 6,40,129,73.375,587,8,129,12619000.0,769131000.0,137352285.7142857,961466000.0,Telegram
10.0.2.16 149.154.175.53 44332 443 6,40,708,353.375,2827,8,353,12691000.0,4388062000.0,1088253857.1428573,7617777000.0,Telegram
149.154.175.53 10.0.2.16 443 44342 6,40,113,76.5,612,8,40,1007000.0,55947548000.0,13057470714.285711,91402295000.0,Telegram
10.0.2.16 149.154.175.53 44342 443 6,40,369,214.75,1718,8,305,662000.0,55949432000.0,17031944285.714285,119223610000.00002,Telegram
10.0.2.16 149.154.167.151 51418 443 6,40,465,93.125,745,8,40,149000.0,205053000.0,29802714.28571429,208619000.00000003,Telegram
149.154.167.151 10.0.2.16 443 51418 6,40,1480,1300.0,10400,8,1480,85000.0,204629000.0,29749428.57142857,208246000.0,Telegram
10.0.2.16 149.154.175.53 51798 443 6,161,909,324.5,2596,8,273,13532000.0,5598701000.0,1459794571.4285717,10218562000.0,Telegram
149.154.175.53 10.0.2.16 443 51798 6,40,193,81.375,651,8,40,3398000.0,999926000.0,168000142.85714284,1176000999.9999998,Telegram
149.154.167.151 10.0.2.16 443 45456 6,280,1480,1330.0,10640,8,1480,62000.0,3746000.0,644714.285714286,4513000.000000001,Telegram
10.0.2.16 149.154.167.151 45456 443 6,40,40,40.0,320,8,40,121000.0,3508000.0,662428.571428571,4637000.0,Telegram
10.0.2.16 149.154.175.53 41720 443 6,40,643,227.875,1823,8,40,783000.0,56445000.0,15041714.285714287,105292000.0,Telegram
149.154.175.53 10.0.2.16 443 41720 6,40,1480,415.75,3326,8,40,767000.0,55363000.0,14366000.0,100562000.0,Telegram
149.154.175.53 10.0.2.16 443 41728 6,40,266,95.625,765,8,40,4857000.0,66451261000.0,20745644857.142853,145219513999.99997,Telegram
10.0.2.16 149.154.175.53 41728 443 6,40,369,167.625,1341,8,369,1246000.0,66455087000.00001,22527984571.42857,157695892000.0,Telegram
10.0.2.16 149.154.167.151 35276 443 6,40,401,85.125,681,8,40,14000.0,146730000.0,21042000.0,147293999.99999997,Telegram
149.154.167.151 10.0.2.16 443 35276 6,40,1480,1300.0,10400,8,1480,31000.0,145852000.0,20915285.71428572,146407000.0,Telegram
149.154.175.53 10.0.2.16 443 49670 6,40,1480,640.375,5123,8,369,193000.0,15630000.000000002,5526428.571428571,38685000.0,Telegram
10.0.2.16 149.154.175.53 49670 443 6,40,554,154.5,1236,8,209,209000.0,14992000.0,5577142.857142857,39040000.0,Telegram
149.154.175.53 10.0.2.16 443 49150 6,40,113,76.5,612,8,40,2801000.0,22660479000.0,8978258571.428572,62847810000.0,Telegram
149.154.175.53 10.0.2.16 443 56118 6,40,113,76.5,612,8,40,1656000.0,23179720000.0,8176254428.571429,57233781000.0,Telegram
10.0.2.16 149.154.175.53 56118 443 6,40,369,181.625,1453,8,40,1029000.0,23182126000.0,12321215714.285711,86248510000.0,Telegram
149.154.175.53 10.0.2.16 443 35758 6,1480,1480,1480.0,11840,8,1480,16000.0,1751000.0,433285.714285714,3033000.0,Telegram
10.0.2.16 149.154.175.53 35758 443 6,40,40,40.0,320,8,40,71000.0,1712000.0,432285.714285714,3026000.0,Telegram
149.154.175.53 10.0.2.16 443 35746 6,40,113,76.5,612,8,40,1346000.0,33261611000.000004,7812885285.714287,54690197000.00001,Telegram
10.0.2.16 149.154.175.53 35746 443 6,40,353,181.625,1453,8,161,510000.0,34349108000.0,12719485000.0,89036395000.0,Telegram
149.154.175.53 10.0.2.16 443 40060 6,40,282,94.5,756,8,40,7004000.0,5132289000.0,911899000.0,6383293000.000001,Telegram
10.0.2.16 149.154.175.53 58884 443 6,177,612,347.625,2781,8,273,3506000.0,8588595000.0,1276244714.285714,8933713000.0,Telegram
149.154.175.53 10.0.2.16 443 58884 6,40,193,81.375,651,8,40,181000.0,53704000.0,17236714.28571429,120657000.0,Telegram
10.0.2.16 149.154.167.151 59772 443 6,40,273,69.125,553,8,40,116000.0,143398000.0,20695285.71428572,144867000.0,Telegram
149.154.167.151 10.0.2.16 443 59772 6,40,1480,1300.0,10400,8,1480,103000.0,142637000.0,20601285.714285716,144209000.0,Telegram
149.154.175.53 10.0.2.16 443 43544 6,40,282,94.5,756,8,40,4960000.0,1004935000.0,192978142.85714284,1350847000.0,Telegram
10.0.2.16 149.154.175.53 43544 443 6,40,957,396.75,3174,8,40,63954000.0,7471973000.0,1564130571.4285717,10948914000.0,Telegram
149.154.167.151 10.0.2.16 443 44544 6,1480,1480,1480.0,11840,8,1480,218000.0,969000.0,395000.0,2765000.0,Telegram
10.0.2.16 149.154.167.151 44544 443 6,40,40,40.0,320,8,40,219000.0,852000.0,395000.0,2765000.0,Telegram
149.154.175.53 10.0.2.16 443 41064 6,40,113,76.5,612,8,40,844000.0,23805096000.0,7598729857.142857,53191109000.0,Telegram
10.0.2.16 149.154.175.53 41064 443 6,40,353,186.75,1494,8,177,432000.0,23805506000.0,11802401857.14286,82616813000.0,Telegram
10.0.2.16 149.154.175.53 55462 443 6,40,458,259.0,2072,8,257,1600000.0,330991000.0,83082285.7142857,581576000.0,Telegram
149.154.175.53 10.0.2.16 443 55462 6,40,1480,269.125,2153,8,1480,2133000.0,331058000.0,85456000.0,598192000.0,Telegram
149.154.175.53 10.0.2.16 443 53168 6,40,1480,260.25,2082,8,1480,941000.0,80442000.0,18440857.142857146,129086000.0,Telegram
10.0.2.16 149.154.175.53 53168 443 6,40,369,169.625,1357,8,40,777000.0,80938000.0,18438000.0,129066000.0,Telegram
149.154.167.151 10.0.2.16 443 51496 6,40,1480,1141.125,9129,8,1480,89000.0,58409000.0,12069142.857142858,84484000.0,Telegram
10.0.2.16 149.154.167.151 51496 443 6,40,369,81.125,649,8,40,148000.0,58926000.0,12044714.285714287,84313000.00000001,Telegram
149.154.167.151 10.0.2.16 443 51506 6,1320,1480,1460.0,11680,8,1480,125000.0,63028000.0,9367142.857142856,65570000.0,Telegram
10.0.2.16 149.154.167.151 51506 443 6,40,40,40.0,320,8,40,200000.0,63090999.99999999,9347714.285714284,65433999.99999999,Telegram
10.0.2.16 149.154.175.53 56190 443 6,40,225,118.5,948,8,40,3853000.0,5201070000.0,1220254285.7142856,8541779999.999999,Telegram
149.154.175.53 10.0.2.16 443 56190 6,40,177,92.5,740,8,177,4375000.0,5199245000.0,1219925714.2857144,8539480000.000001,Telegram
149.154.175.53 10.0.2.16 443 42084 6,40,113,76.5,612,8,40,1310000.0,21336023000.0,7101070857.142858,49707496000.0,Telegram
10.0.2.16 149.154.175.53 58498 443 6,40,691,245.875,1967,8,40,249000.0,69389000.0,13405285.714285716,93837000.0,Telegram
149.154.175.53 10.0.2.16 443 58498 6,40,1480,417.75,3342,8,40,174000.0,68196000.0,12525714.285714282,87679999.99999999,Telegram
149.154.175.53 10.0.2.16 443 58500 6,40,113,76.5,612,8,40,1837000.0,54852956000.0,13965266428.571426,97756864999.99998,Telegram
10.0.2.16 149.154.175.53 58500 443 6,40,353,214.75,1718,8,209,561000.0,54857954000.0,18158167571.428574,127107173000.00002,Telegram
149.154.175.53 10.0.2.16 443 51414 6,680,1480,1280.0,10240,8,680,79000.0,980000.0,412000.0,2884000.0,Telegram
10.0.2.16 149.154.175.53 51414 443 6,40,40,40.0,320,8,40,58000.0,895000.0,391857.142857143,2743000.0,Telegram
10.0.2.16 149.154.175.53 39750 443 6,40,522,220.75,1766,8,40,183000.0,41649000.0,15846285.714285713,110924000.0,Telegram
149.154.175.53 10.0.2.16 443 39750 6,40,1480,543.5,4348,8,1480,54000.0,41010000.0,15753285.714285713,110273000.0,Telegram
10.0.2.16 149.154.175.53 43084 443 6,40,273,134.5,1076,8,40,217000.0,46408000.0,14753142.857142856,103272000.0,Telegram
149.154.175.53 10.0.2.16 443 43084 6,40,1480,567.75,4542,8,1480,235000.0,45944000.0,14504000.0,101528000.0,Telegram
149.154.167.151 10.0.2.16 443 46662 6,1080,1480,1430.0,11440,8,1480,81000.0,1480000.0,415571.428571429,2909000.0,Telegram
10.0.2.16 149.154.167.151 46662 443 6,40,40,40.0,320,8,40,140000.0,1507000.0,414571.428571429,2902000.0,Telegram
10.0.2.16 149.154.175.53 42388 443 6,40,289,143.625,1149,8,40,651000.0,3047529000.0,869904714.2857144,6089333000.000001,Telegram
149.154.175.53 10.0.2.16 443 42388 6,40,161,79.375,635,8,40,4354000.0,3040232000.0,854996285.7142857,5984974000.0,Telegram
149.154.167.151 10.0.2.16 443 37890 6,209,1480,1204.625,9637,8,548,93000.0,34504000.0,5117000.000000002,35819000.00000001,Telegram
10.0.2.16 149.154.167.151 37890 443 6,40,40,40.0,320,8,40,118000.0,34533000.0,5117571.42857143,35823000.00000001,Telegram
149.154.175.53 10.0.2.16 443 56112 6,40,218,98.75,790,8,113,1523000.0,38299619000.0,12560876000.000002,87926132000.00002,Telegram
10.0.2.16 149.154.175.53 56112 443 6,40,369,168.5,1348,8,289,1061000.0,38300143000.0,12560943714.285715,87926606000.0,Telegram
10.0.2.16 149.154.175.53 60560 443 6,40,369,152.5,1220,8,40,650000.0,74462000.0,16790571.42857143,117534000.0,Telegram
149.154.175.53 10.0.2.16 443 60560 6,40,1480,567.75,4542,8,1480,1001000.0,74015000.0,16735714.285714287,117150000.0,Telegram
149.154.175.53 10.0.2.16 443 49338 6,40,113,76.5,612,8,40,2284000.0,25821880000.0,9688921142.857143,67822448000.00001,Telegram
10.0.2.16 149.154.175.53 49338 443 6,40,353,183.625,1469,8,337,624000.0,25829315000.0,13277592000.0,92943144000.0,Telegram
10.0.2.16 149.154.167.151 55408 443 6,40,321,75.125,601,8,40,167000.0,138986000.0,20118428.57142857,140829000.0,Telegram
149.154.167.151 10.0.2.16 443 55408 6,40,1480,1300.0,10400,8,1480,90000.0,138393000.0,20032714.285714287,140229000.0,Telegram
149.154.175.53 10.0.2.16 443 54598 6,40,113,76.5,612,8,40,1338000.0,22982540000.0,7814415714.285715,54700910000.00001,Telegram
10.0.2.16 149.154.175.53 54598 443 6,40,305,200.75,1606,8,273,644000.0,63669206000.0,19940577571.428574,139584043000.0,Telegram
149.154.175.53 10.0.2.16 443 41296 6,40,193,81.375,651,8,40,859000.0,1020986000.0,169667857.14285713,1187674999.9999998,Telegram
149.154.175.53 10.0.2.16 443 41312 6,40,113,76.5,612,8,40,2302000.0,37841853000.0,7909840857.142858,55368886000.0,Telegram
10.0.2.16 149.154.175.53 41312 443 6,40,321,145.625,1165,8,225,563000.0,73757242000.0,18446295857.14286,129124071000.00002,Telegram
10.0.2.16 149.154.167.151 53592 443 6,40,337,77.125,617,8,40,130000.0,175329000.0,25263571.42857143,176845000.0,Telegram
149.154.167.151 10.0.2.16 443 53592 6,40,1480,1300.0,10400,8,1480,21000.0,173990000.0,25077571.42857143,175543000.0,Telegram
149.154.175.53 10.0.2.16 443 53030 6,40,1480,404.25,3234,8,371,149000.0,934200000.0,145584000.0,1019088000.0,Telegram
10.0.2.16 149.154.175.53 53030 443 6,40,1126,397.875,3183,8,177,2111000.0,3480711000.0,1109866000.0,7769062000.0,Telegram
149.154.175.53 10.0.2.16 443 53040 6,40,113,76.5,612,8,40,2871000.0,23781100000.0,8695986714.285715,60871907000.00001,Telegram
10.0.2.16 149.154.175.53 53040 443 6,40,369,177.625,1421,8,161,2982000.0,23782296000.0,11930514428.571428,83513601000.0,Telegram
149.154.167.151 10.0.2.16 443 60180 6,1080,1480,1430.0,11440,8,1480,80000.0,19588000.0,2893571.428571429,20255000.0,Telegram
10.0.2.16 149.154.167.151 60180 443 6,40,40,40.0,320,8,40,161000.0,19699000.0,3066000.0,21462000.000000004,Telegram
10.0.2.16 149.154.175.53 42104 443 6,40,908,412.75,3302,8,305,1026000.0,740267000.0,146546857.14285713,1025828000.0,Telegram
149.154.175.53 10.0.2.16 443 42104 6,40,193,85.375,683,8,129,188000.0,729142000.0,140972571.42857143,986808000.0,Telegram
10.0.2.16 149.154.167.151 50566 443 6,40,449,91.125,729,8,40,62000.0,176606000.0,25373285.71428572,177613000.00000003,Telegram
149.154.167.151 10.0.2.16 443 50566 6,40,1480,1300.0,10400,8,1480,24000.0,175967000.0,25289428.57142857,177026000.0,Telegram
149.154.167.151 10.0.2.16 443 59930 6,40,1480,1164.625,9317,8,1480,115000.0,11151943000.0,1624053857.1428568,11368376999.999998,Telegram
10.0.2.16 149.154.167.151 59930 443 6,40,273,69.125,553,8,40,57000.0,11151331000.0,1624005714.2857144,11368040000.0,Telegram
149.154.175.53 10.0.2.16 443 36338 6,40,113,76.5,612,8,40,947000.0,33831225000.000004,8029556428.571428,56206894999.99999,Telegram
10.0.2.16 149.154.175.53 36338 443 6,40,369,192.75,1542,8,369,458000.0,51562691000.0,19330891857.14286,135316243000.00002,Telegram
149.154.167.151 10.0.2.16 443 47142 6,1120,1480,1435.0,11480,8,1120,75000.0,557000.0,175285.714285714,1227000.0,Telegram
10.0.2.16 149.154.167.151 47142 443 6,40,40,40.0,320,8,40,179000.0,4867000.0,1059714.285714286,7417999.999999999,Telegram
10.0.2.16 149.154.175.53 54690 443 6,40,321,175.625,1405,8,40,1479000.0,4063518000.0,934850428.5714288,6543953000.0,Telegram
149.154.175.53 10.0.2.16 443 54690 6,40,161,79.375,635,8,40,1912000.0,4060699000.0,919177857.1428572,6434245000.0,Telegram
149.154.175.53 10.0.2.16 443 41090 6,40,1480,360.875,2887,8,40,49000.0,715096000.0,109459857.14285712,766219000.0,Telegram
10.0.2.16 149.154.175.53 41090 443 6,40,602,329.375,2635,8,337,1848000.0,717505000.0,122120714.28571428,854844999.9999999,Telegram
10.0.2.16 149.154.167.151 53230 443 6,40,449,91.125,729,8,40,116000.0,196644000.0,28293714.285714287,198056000.0,Telegram
149.154.167.151 10.0.2.16 443 53230 6,40,1480,1153.5,9228,8,308,63000.0,196049000.0,28211000.0,197477000.0,Telegram
10.0.2.16 149.154.175.53 33266 443 6,40,1037,461.0,3688,8,353,3872000.0,1312258000.0,419085285.7142857,2933597000.0,Telegram
149.154.175.53 10.0.2.16 443 33266 6,40,826,179.625,1437,8,826,2806000.0,1051295000.0,230657571.42857143,1614603000.0000002,Telegram
149.154.167.151 10.0.2.16 443 39132 6,209,1480,1321.125,10569,8,1480,129000.0,3258000.0,669285.714285714,4684999.999999999,Telegram
10.0.2.16 149.154.167.151 39132 443 6,40,40,40.0,320,8,40,167000.0,3177000.0,683571.428571429,4785000.0,Telegram
149.154.175.53 10.0.2.16 443 33272 6,40,113,76.5,612,8,40,857000.0,13211721000.0,5145898571.428572,36021290000.0,Telegram
10.0.2.16 149.154.175.53 33272 443 6,40,369,212.75,1702,8,241,514000.0,23068255000.0,9756344857.142857,68294413999.99999,Telegram
149.154.175.53 10.0.2.16 443 46614 6,40,1480,406.625,3253,8,1188,258000.0,217389000.0,46307000.0,324149000.0,Telegram
10.0.2.16 149.154.175.53 46614 443 6,40,506,178.75,1430,8,40,258000.0,217945000.0,46296142.85714285,324072999.99999994,Telegram
149.154.175.53 10.0.2.16 443 60630 6,40,266,95.625,765,8,40,928000.0,24376565000.0,8929823142.857141,62508762000.0,Telegram
10.0.2.16 149.154.175.53 60630 443 6,40,369,164.5,1316,8,40,515000.0,24383855000.0,10215107000.000002,71505749000.00002,Telegram
149.154.175.53 10.0.2.16 443 36282 6,40,1480,259.75,2078,8,40,109000.0,490115000.0,82230142.85714285,575611000.0,Telegram
10.0.2.16 149.154.175.53 36282 443 6,40,925,326.25,2610,8,193,195000.0,1008802000.0,239364428.57142857,1675551000.0,Telegram
10.0.2.16 149.154.167.151 56074 443 6,40,449,91.125,729,8,40,19000.0,178619000.0,25648428.57142857,179539000.0,Telegram
149.154.167.151 10.0.2.16 443 56074 6,40,1480,1300.0,10400,8,1480,22000.0,176476000.0,25353000.0,177471000.0,Telegram
10.0.2.16 149.154.175.53 41444 443 6,40,618,191.625,1533,8,40,175000.0,48457000.0,12671857.142857142,88702999.99999999,Telegram
149.154.175.53 10.0.2.16 443 41444 6,40,1480,564.125,4513,8,116,172000.0,50401000.0,12614000.000000002,88298000.00000001,Telegram
149.154.175.53 10.0.2.16 443 55814 6,40,218,98.75,790,8,113,1142000.0,58427423000.0,20670112142.857143,144690785000.0,Telegram
10.0.2.16 149.154.175.53 55814 443 6,40,353,184.5,1476,8,353,667000.0,58427414000.0,20670267571.42857,144691873000.0,Telegram
149.154.167.151 10.0.2.16 443 48546 6,40,1480,1292.5,10340,8,1480,33000.0,10991288000.0,1592528428.5714283,11147699000.0,Telegram
10.0.2.16 149.154.167.151 48546 443 6,40,321,75.125,601,8,40,139000.0,10990775000.0,1592527571.4285717,11147693000.0,Telegram
149.154.175.53 10.0.2.16 443 40836 6,40,1028,208.875,1671,8,1028,1440000.0,3403308000.0,659561714.285714,4616931999.999998,Telegram
10.0.2.16 149.154.175.53 40836 443 6,40,586,210.75,1686,8,177,992000.0,3398461000.0,659708000.0000001,4617956000.0,Telegram
149.154.167.151 10.0.2.16 443 41496 6,209,1480,1321.125,10569,8,1480,77000.0,28206000.0,4181428.571428571,29270000.0,Telegram
10.0.2.16 149.154.167.151 41496 443 6,40,40,40.0,320,8,40,121000.0,28217000.0,4177571.428571429,29243000.0,Telegram
